fault_prob_pct,grand_base_pct,grand_dmr_pct,grand_tmr_pct,grand_adaptive_pct,s11_base_pct,s11_dmr_pct,s11_tmr_pct,s11_adaptive_pct,s11_detection_base,s11_detection_dmr,s11_detection_tmr,s11_detection_adaptive,s11_masking_base,s11_masking_dmr,s11_masking_tmr,s11_masking_adaptive,s11_sdc_base,s11_sdc_dmr,s11_sdc_tmr,s11_sdc_adaptive,s11_reliability_base,s11_reliability_dmr,s11_reliability_tmr,s11_reliability_adaptive,adaptive_power_mw,cap_ff,n_random,n_corner,n_warmup,n_burst
1.0,38.22,38.22,66.91,86.77,100.0,100.0,100.0,100.0,0.0,0.42857142857142855,0.6666666666666666,0.6111111111111112,500.0,71.42857142857143,41.666666666666664,27.77777777777778,1.0,0.5714285714285714,0.33333333333333337,0.38888888888888884,0.998,0.992,0.992,0.986,0.234590267,10.0,500.0,100.0,128.0,200.0
