scenario_id,scenario,architecture,scenario_time_ns,total_toggles,tracked_bits,alpha,toggles_per_ns,est_power_w,est_power_mw
10,S10_triple_fault,baseline,0.000,0,76,0.000000000,0.000000,0.000000000000e+00,0.000000000
10,S10_triple_fault,dmr,0.000,0,160,0.000000000,0.000000,0.000000000000e+00,0.000000000
10,S10_triple_fault,tmr,0.000,0,233,0.000000000,0.000000,0.000000000000e+00,0.000000000
10,S10_triple_fault,adaptive,0.000,0,706,0.000000000,0.000000,0.000000000000e+00,0.000000000
11,S11_random_faults,baseline,0.000,0,76,0.000000000,0.000000,0.000000000000e+00,0.000000000
11,S11_random_faults,dmr,0.000,0,160,0.000000000,0.000000,0.000000000000e+00,0.000000000
11,S11_random_faults,tmr,0.000,0,233,0.000000000,0.000000,0.000000000000e+00,0.000000000
11,S11_random_faults,adaptive,0.000,0,706,0.000000000,0.000000,0.000000000000e+00,0.000000000
12,S12_burst_fault_recovery,baseline,0.000,0,76,0.000000000,0.000000,0.000000000000e+00,0.000000000
12,S12_burst_fault_recovery,dmr,0.000,0,160,0.000000000,0.000000,0.000000000000e+00,0.000000000
12,S12_burst_fault_recovery,tmr,0.000,0,233,0.000000000,0.000000,0.000000000000e+00,0.000000000
12,S12_burst_fault_recovery,adaptive,0.000,0,706,0.000000000,0.000000,0.000000000000e+00,0.000000000
